,sgRNA,Lib36_gDNA,Lib36_sorted1,Lib36_sorted2,Lib66_sorted1,Lib66_sorted2,Lib66_gDNA
258,sll0659_54,8.301933982810794e-05,0.0,1.779226334292663e-05,3.301860987120476e-05,1.1891272994749153e-05,0.0001446307178313085
259,clpP_22,8.51210952667942e-06,0.0,0.0,2.2659830303767968e-05,0.0,1.90462111594578e-05
260,Entry1142_1,9.925540059195942e-05,0.0,0.00047240274712546015,3.690315220899356e-05,0.0,9.004084740347081e-05
261,slr1837_4,1.2873252061953446e-05,0.0,0.00011692058768208931,0.0,0.0,2.437544299239611e-05
262,sll1851_60,6.126617103770496e-05,0.0,0.0,5.8591846928314333e-05,0.0,5.259720113378249e-05
263,Entry976_22,3.567729857169955e-05,0.0,0.0,0.0,2.0385039419569973e-05,1.8304752817483773e-05
264,sll0267_15,0.00010845058063621187,0.0,0.00010711668747272155,0.00013725382926853746,0.00014201577462300414,6.779709714425003e-05
265,slr1668_76,0.0001012520682587114,0.0,0.0,3.237118614823996e-05,8.833517081813657e-05,0.00020566200760504556
267,Entry1450_9,6.567985745894615e-06,0.0,0.0,0.0,0.0,2.0390104404285716e-06
268,aat_58,0.00013997691221650604,0.0,0.00010747979488788333,3.496088104009916e-05,2.8878805844390803e-05,0.00015783794454772085
269,sll0175_27,7.387670366982263e-05,0.0,0.0,0.0002350148114362221,0.0,0.00014078440268231823
270,groES_135,5.611687021292358e-05,0.0,0.0,0.00013272186320778385,0.0,4.66191932516169e-05
271,hsp17_44,6.657310352038782e-05,0.0,0.0001078429023030451,0.0,0.0,8.883597759776302e-05
272,Entry1952_25,5.6589765186628005e-05,0.0,0.0,0.0,1.4269527593698984e-05,8.012384207956823e-05
273,Entry444_37,8.475328806502411e-05,0.0,0.00037763171176823866,2.9134067533415965e-05,8.867492147512941e-05,0.00014954287934688642
274,hemA_93,6.273739984478538e-05,0.0,0.0,0.0,0.0,8.619453225448055e-06
275,sll1786_59,2.7585540132757386e-05,0.0,0.0,0.0,0.0,4.3838724469214304e-05
276,Entry1735_52,0.0002091246661492845,3.681673934415514e-05,0.00014015946225244243,3.496088104009916e-05,5.1981850519903444e-05,0.0002932467742507274
277,sll0996_10,5.291169316892702e-05,0.0,0.0,2.2659830303767968e-05,0.0,7.748239673628574e-05
280,sgl0001_39,5.7430467362102514e-05,0.0,0.0,0.0,0.0004406566021197044,8.763110779205523e-05
281,slr0496_31,3.967063390520347e-05,0.0,0.0003340588219488265,0.0,0.0,3.9482656710116895e-05
282,icsA_27,6.499678694137311e-05,0.0,1.3071866945823648e-05,7.056918580316312e-05,7.814265110835159e-05,0.0001007919933620942
283,sll1271_26,7.48750375031986e-05,0.00034735793207311586,0.0,0.0,0.00037814248123302314,4.6387487519750015e-05
284,slr0957_16,1.313597149178923e-05,0.0,0.0,0.0,0.0,1.7146224158149356e-05
285,sll1157_154,2.20684321062059e-06,0.0,0.0,0.0,0.0,6.997513102379872e-06
286,gltX_22,5.496090472164614e-05,0.0,0.0,8.77259144617303e-05,0.0,1.62657423770552e-05
287,sll1595_84,0.00010372163089916777,0.00010164621514581964,6.753797922008886e-05,5.8591846928314333e-05,0.0,0.00012586255355009096
288,Entry1535_58,5.270151762505839e-05,0.0,0.0,1.2948474459295986e-05,1.6987532849641647e-05,2.831444043413313e-05
289,sll0793_130,2.6534662413414245e-05,0.0,0.0,1.2624762597813585e-05,3.805207358319729e-05,3.897290410000976e-05
290,sll1273_68,8.506855138082706e-05,0.0,0.0,0.00014534662580559742,0.00011483572206357754,0.00016122084823297732
291,slr0951_15,0.00011948479668931484,0.0,0.00012273030632467758,7.218774511057512e-05,8.289916030625124e-05,5.199476623092859e-05
292,cpcG_89,2.0124308325421102e-05,0.0,0.0,0.0,0.0,2.1316927331753254e-05
293,ssr5117_24,2.20684321062059e-06,0.0,0.0,0.0,0.0,6.1170313212857166e-06
294,ape2_22,7.429705475755988e-05,0.0,0.0,0.0,0.0,6.163372467659094e-05
295,Entry964_42,7.046135108195744e-05,4.2686074601919014e-05,0.0,4.7909355499395145e-05,8.731591884715807e-05,6.441419345899353e-05
296,ccmK2_38,0.00010687426405719718,0.0,0.0,2.881035567193357e-05,3.771232292620446e-05,3.6424141049474044e-05
297,Entry1246_0,6.489169916943879e-05,0.0,0.0,0.0,0.0,0.0001466233871253637
298,slr2038_3,9.836215453051777e-05,0.0,0.00029193836179006145,0.0,2.6840301902433805e-05,3.999240932022404e-05
299,slr0800_20,0.0002502665288615684,0.0,6.209136799266233e-05,0.00029716748884084284,6.523212614262392e-05,0.0003229514490760618
300,icfA2_25,5.19659032215182e-05,0.0,0.0,0.0,1.7327283506634478e-05,2.6553476871944817e-05
301,Entry1007_3,9.11110982670501e-05,7.550099445214424e-05,4.030492308295625e-05,0.00044995948746053547,0.002374177591065917,7.887263112748704e-05
302,sll0173_22,8.538381469662999e-05,0.0007208610848399072,0.0,3.1076338702310365e-05,1.8686286134605813e-05,9.574080840739612e-05
303,Entry658_27,0.00010177750711838296,2.1609825267221493e-05,0.0,1.1977338874848786e-05,2.3442795332505475e-05,0.000162657423770552
305,Entry103_38,8.412276143341822e-05,0.0,0.0,2.4602101472662368e-05,5.503960643283894e-05,0.00015009897310336694
306,Entry1513_63,5.5118536379547606e-05,0.0,0.00023565671243998745,7.99568297861527e-05,0.0,4.240214893163963e-05
307,hemK_19,0.00010955400224152216,0.0,0.0,0.0,2.310304467551264e-05,5.468255272058444e-05
308,slr0725_61,6.746634958182949e-05,0.0,0.0,0.0,1.1891272994749153e-05,6.858489663259743e-05
309,slr0196_4,0.00013897857838313004,0.001508152373279051,0.0,1.2301050736331184e-05,1.970553810558431e-05,0.00013197958487137668
310,rpl27_4,6.8307051757303985e-06,0.0,0.0,0.0,0.0,1.4365755375746759e-05
311,sphX_35,5.7272835704201035e-05,0.0,0.0,0.00010650120242770948,1.3590026279713318e-05,4.268019580987989e-05
313,slr1384_81,8.249390096843637e-05,0.0,0.0,9.32290161069311e-05,1.5628530221670315e-05,8.605550881536043e-05
314,tar_27,9.352811702153931e-05,1.2539034414313707e-05,0.0,4.6614508053465554e-05,3.329556438529763e-05,7.655557380881821e-05
318,kdpA_41,4.397923255451033e-05,0.0,0.0,0.0,1.1891272994749153e-05,2.562665394447728e-05
319,sll1469_165,7.303600149434813e-06,0.0,0.0,0.0,0.0,2.743395865303897e-05
320,Entry190_2,6.457643585363587e-05,0.0,0.0,4.175883013122955e-05,0.0,5.0511849546980545e-05
321,sll0280_19,9.252978318816334e-05,0.0,0.0,0.0,1.2570774308734821e-05,0.0001321186083104968
322,slr0589_98,7.361398423998685e-05,0.0,0.0,3.3342321732687164e-05,1.834653547761298e-05,1.297552098454546e-05
323,purE_55,6.993591222228587e-05,6.40291119028785e-05,0.0,9.19341686610015e-05,1.6647782192648815e-05,6.36727351170195e-05
324,Entry827_0,5.054721830040496e-05,0.0,0.0,0.00015732396468044619,0.0,2.5163242480743515e-05
325,ilvN_42,5.926950337095302e-05,0.0,0.0,2.9134067533415965e-05,1.1891272994749153e-05,1.793402364649676e-05
326,slr0076_44,6.604766466071625e-05,9.87115475169377e-06,0.0,4.111140640826476e-05,0.00014779153579188233,2.4746172163383125e-05
327,Entry1699_41,9.363320479347365e-05,0.0,0.0,0.0,0.00019501687711388608,9.467496204080849e-05
328,ssl2733_51,7.40343353277241e-05,0.0,0.0,1.2624762597813585e-05,0.0,0.0001287357046252403
329,psbD_290,0.00011076251161876677,0.0,0.0,0.0,1.1891272994749153e-05,8.559209735162665e-05
330,Entry1027_2,8.711776293354617e-05,0.0,0.00033551125160947363,0.0003958996065929748,0.00012842574834329086,3.600707073211365e-05
331,clpB_15,5.574906301115349e-05,0.0,0.00013907014000695713,0.0,0.0,2.2660820576581175e-05
332,sll0816_10,0.0001434448086903384,0.000214764312840905,0.0002156858046060902,0.00011006203290401587,1.5288779564677483e-05,0.00017841341353750008
333,Entry733_7,6.289503150268683e-05,0.0,0.0,0.00011362286338032226,0.0,0.00011631627739717537
334,Entry123_14,4.9969235554766226e-05,0.0,0.0,0.0001864580322138622,0.0,4.828747452105846e-05
335,sll7047_8,0.00019131228880641836,0.0,1.3798081776147186e-05,0.00011459399896476949,0.00023204969872610488,0.00016729153840788964
336,Entry1516_45,0.00012936304725114033,0.0,0.0,7.089289766464552e-05,1.1891272994749153e-05,0.0002070985831426202
337,slr1398_112,3.247212152770298e-05,0.0,0.0,0.0,0.0,0.00010482367309657795
338,rps18_45,3.7516334580550044e-05,0.0,0.0,2.2659830303767968e-05,6.862963271255226e-05,3.901924524638313e-05
339,mtfB_202,0.00013335638258464425,0.0,0.0,0.00018742916779830934,4.450733606606112e-05,0.0001457892464906429
340,ssr6032_73,8.990258888980548e-05,0.0,0.0,0.0,0.0,9.175546981928577e-06
341,Entry1113_32,7.529538859093587e-05,0.0,0.0,6.603721974240952e-05,0.00012027173257546288,7.386778731916237e-05
343,trxA3_10,7.67140735120491e-06,2.774594849124736e-05,0.0,0.0,0.0,6.62678393139286e-06
344,slr0686_17,4.4557215300149074e-05,0.0,0.0,1.683301679708478e-05,0.0,2.1224245039006507e-05
345,Entry773_65,0.0001090285633818506,0.0,0.0,1.5538169351155182e-05,2.751980321641947e-05,0.00017007200719029226
346,sdhB2_78,6.410354087993143e-06,0.0,0.0,0.0,0.0,1.0102369909396107e-05
347,Entry1439_80,8.265153262633783e-05,0.0,0.0,0.0,0.0,9.963346470275978e-05
348,mutS2_138,0.00010713698348703295,0.0,0.0,5.1793897837183944e-05,7.270664059646626e-05,0.00019908156482002605
349,hlyB_10,7.918363615250547e-05,0.0,0.0,3.787428779344076e-05,0.0,7.326535241630847e-05
350,Entry1713_3,5.54863435813177e-05,0.0,0.00043935997234573925,0.0,0.0,7.460924566113639e-05
352,ssl0832_70,5.322695648472996e-05,0.0,0.0,0.00014405177835966784,0.0003764437279480589,5.245817769466235e-05
353,rbcL_47,3.6412912975239743e-05,0.0,0.0,0.0,0.0,8.109700615340911e-06
354,slr0495_30,0.00022698958737811788,0.0,9.29554982814126e-05,0.0,2.140429139054848e-05,9.305302191774028e-05
355,slr6063_4,8.879916728449519e-05,1.6807641874505607e-05,0.0,9.64661347217551e-05,0.0,5.639717513639936e-05
356,Entry781_65,0.0001058759302238212,0.0,0.0,0.00011524142268773425,2.446204730348397e-05,0.0001694695722874384
357,cbiD_25,0.0002039753653245032,0.0,0.00011728369509725105,0.00034540055620172036,0.00012298973783140554,0.00017883048385486047
358,Entry1893_69,8.338714702987803e-05,0.0,8.024673875075072e-05,2.0393847273391173e-05,0.0,8.670428486458769e-05
359,sll7065_55,4.4977566387886326e-05,0.0,0.0,0.0,0.0,3.725828168419482e-05
360,Entry508_41,4.539791747562358e-05,0.0,0.0,0.0,0.0,6.742636797326301e-05
361,slr2031_70,6.357810202025988e-05,0.0,0.0,1.618559307411998e-05,4.722534132200378e-05,2.2104726820100657e-05
362,sll1950_14,2.8268610650330426e-05,0.0002056935219879972,0.0,0.0,0.0,2.965833367896105e-06
363,sll1783_144,0.0001108675993907011,0.0,4.5025319480059226e-05,0.00010067438892102628,2.9558307158376473e-05,0.00024041786738507797
364,Entry724_55,5.0442130528470644e-05,0.0,0.0,0.0,0.00021268391127751346,4.161434944329223e-05
365,Entry2024_39,6.72036301519937e-05,6.376232393661652e-05,2.541751906132376e-05,0.0,0.0004579838856263388,4.332897185910716e-05
366,ssl0350_60,0.0001437600720061413,0.0004209914107614262,0.0,5.8591846928314333e-05,0.00014677228382090383,0.00011969918108243188
367,ESI3_24,4.4977566387886326e-05,0.0,0.0,0.0,0.0,1.353161474102598e-05
368,hypB2_83,9.752145235504324e-05,0.0,1.6702941097441323e-05,0.00014534662580559742,2.242354336152697e-05,0.0001450477881486689
369,Entry793_3,7.755477568752361e-05,0.0,0.00026797327238938483,0.0,0.0,5.662888086826626e-05
370,Entry398_46,6.652055963442065e-05,0.0,0.0002429188607432228,0.0,0.0,2.7294935213918846e-05
371,Entry1120_3,0.0001447584058395173,0.0010538124667348757,0.0,8.513621956987111e-05,0.0005018117203784144,0.0002166912004419092
372,Entry1869_141,2.784825956259317e-05,0.0,0.0,0.0,2.6160800588448143e-05,3.735096397694157e-05
373,Entry730_47,8.748557013531627e-05,0.0005551857577912089,0.0,0.0002453735910036589,9.988669315589288e-05,5.6072787111785744e-05
374,hisC2_32,2.706010127308581e-05,0.0,0.0,0.0,3.2955813728304796e-05,1.7377929890016242e-05
375,slr1327_17,6.92528417047128e-05,0.0,0.0,2.9457779394898365e-05,2.446204730348397e-05,7.020683675566561e-05
376,Entry778_9,2.784825956259317e-06,0.0,0.0,0.0,0.0,6.62678393139286e-06
377,petF2_35,3.4889140282192185e-05,0.0,0.0,0.0,0.0,2.7155911774798708e-05
379,slr7102_30,6.762398123973096e-05,0.0,1.6702941097441323e-05,0.00011168059221142787,0.0,2.2985208601194807e-05
380,Entry107_45,5.501344860761329e-05,0.0,0.0,5.7620711343867125e-05,2.2083792704534147e-05,5.324597718300976e-05
381,fus4_178,5.532871192341624e-05,0.0,0.0,0.0,0.0,2.9751015971707806e-05
382,slr0583_44,6.972573667841723e-05,0.0,0.0,1.4567033766707986e-05,0.0,1.7470612182762992e-05
383,lepB2_44,0.00012973085445291044,0.00029400033882071713,4.793017880135337e-05,8.189910095504711e-05,0.0002347677039820476,1.1121875129610394e-05
384,Entry1085_23,9.520952137248832e-05,0.0,0.0,4.2729965715676755e-05,3.023780847236213e-05,0.0001535745590813702
385,Entry1487_37,9.468408251281676e-05,0.0,0.0006372535136089029,3.1723762425275164e-05,3.9071325554175786e-05,0.00017391832233928253
386,slr0398_20,0.00011627961964531828,0.0,0.0,0.00012042081247145264,2.8878805844390803e-05,8.851158957314938e-05
387,sll0939_43,0.00013540559413736337,0.0,0.00020588190439672249,9.258159238396629e-05,1.6987532849641647e-05,0.00010802121219634094
388,sll1892_7,5.942713502885448e-05,0.0,0.0,0.0001650930493560238,2.0385039419569973e-05,1.4968190278600655e-05
389,slr1413_21,6.804433232746821e-05,0.0,0.0,9.581871099879029e-05,0.0,5.00020969368734e-05
390,fabG3_64,8.58567096703344e-05,0.0,0.0,8.804962632321269e-05,0.0,0.00010621390748777928
392,dnaN_43,7.335126481015106e-05,5.815977664511464e-05,0.0,0.00014016723602187903,1.5288779564677483e-05,5.7833750673974045e-05
393,slr1362_60,6.347301424832556e-05,0.0,0.0,0.0,0.0,4.597041720238963e-05
394,Entry1903_28,0.0001635691170157595,0.0012394968912532232,0.0003024684768297528,5.0822762252736735e-05,0.0,2.6692500311064944e-05
395,slr0401_9,0.00034279631204973173,0.0002649204504981598,0.00057298350112527,6.603721974240952e-05,0.0004590031375973173,0.0003850485852163865
396,sll0844_82,3.0107646659180913e-05,0.0,0.0,0.0,0.0,1.3068203277292212e-05
397,Entry1690_12,0.00010529794747818246,0.0,0.0,7.251145697205752e-05,3.261606307131196e-05,9.32383865032338e-05
398,ssr2201_27,0.00011817119954013591,1.200545848178972e-05,0.0,0.0003379551833876252,7.474514453842325e-05,0.00011103338671061045
400,slr1470_35,5.6327045756792226e-05,0.0,0.0,0.0,1.155152233775632e-05,2.0668151282525985e-05
401,Entry926_29,0.0001849019347184252,0.0,0.0,0.00029101696347267724,5.639860906081027e-05,0.00011599188937256172
402,Entry1866_48,0.00011028961664506238,6.0027292408948596e-05,6.572244214428e-05,0.00012657133783961822,0.00012502824177336252,1.4829166839480524e-05
403,sll1586_43,0.00015673841184002908,0.0,0.00016884494805022212,0.00014210950719077345,7.066813665450925e-05,0.0002344862006492858
404,slr0780_23,0.0001271036601545526,0.0,0.0004480745503096217,0.0,1.4609278250691816e-05,0.0001158528659334416
405,Entry700_26,6.778161289763242e-06,0.00018488406061956166,0.0,0.0,0.0,3.336562538883118e-06
406,repA_55,0.000156370604638259,0.0,0.0,4.7585643637912735e-05,0.00010056619446987857,0.00014328682458648057
407,Entry611_41,0.0002509495993791415,2.6412008659937385e-05,0.0,1.845157610449678e-05,2.6160800588448143e-05,0.0003015418394515618
408,Entry915_39,0.00018758167290275018,0.0,0.0005657213528220344,2.1688694719320773e-05,1.596828087866315e-05,0.00012627962386745138
409,Entry605_1,7.997179444201284e-05,0.0,0.0001463322883101925,4.305367757715915e-05,0.0,1.8119388231990268e-05
410,Entry1008_37,6.363064590622704e-05,0.0004081855883808505,0.0,7.898569420170551e-05,0.0,5.190208393818184e-06
411,ssr5020_66,0.00010429961364480648,0.0,0.0004647774914070631,0.0001832209135990382,1.8686286134605813e-05,0.00016933054884831823
412,Entry498_27,4.518774193175495e-05,0.0,0.0,1.1977338874848786e-05,0.0,2.011205752604546e-05
413,Entry1691_40,4.4241951984346116e-05,0.0,0.00025453829802839933,0.0,0.0,3.128027380202923e-05
414,sll5122_43,6.457643585363587e-05,0.0,0.0,9.452386355286068e-05,6.862963271255226e-05,5.551669335530521e-05
415,slr5018_186,6.30526631605883e-05,0.0,0.0,6.247638926610312e-05,0.0,8.383113378943834e-05
416,rfbC2_45,9.006022054770696e-05,0.0,0.0,0.00011880225316404068,2.8878805844390803e-05,8.860427186589614e-05
417,Entry465_32,0.00011118286270650403,0.0,3.086413028875028e-05,1.3919610043743186e-05,4.110982949613279e-05,0.00024278126585012026
418,Entry40_104,0.0004621234770811451,1.120509458300374e-05,0.0,0.0006105205707558057,0.00020079263828276427,0.0014739265015516175
419,slr0270_9,7.251056263467654e-05,0.0,0.00016702941097441326,4.596708433050075e-05,0.0,1.807304708561689e-05
420,Entry1598_33,8.911443060029815e-05,0.0,3.304277477972089e-05,9.711355844471989e-05,0.0,5.282890686564937e-05
421,slr6045_101,9.105855438108296e-05,0.0,3.1590345119073816e-05,0.00011459399896476949,0.0,3.1326614948402616e-05
422,Entry1454_8,2.663975018534856e-05,0.0,0.0,3.690315220899356e-05,2.6840301902433805e-05,1.1816992325211045e-05
423,Entry523_101,5.348967591456574e-05,0.0,0.0,0.0,0.0,4.671187554436365e-05
424,ssl7051_68,0.0001058759302238212,0.0,0.0,0.0004936605887606594,0.0,5.2365495401915614e-05
425,slr1084_99,0.00010088426105694129,0.0,1.270875953066188e-05,1.3595898182260785e-05,2.8199304530405134e-05,0.00010306270953438964
426,Entry1169_72,3.8935019501663284e-05,0.0,0.0,0.0,0.0,2.6275429993704558e-05
427,ssl2971_181,0.00013740226180411534,0.0,0.0,0.0,2.310304467551264e-05,6.575808670382145e-05
428,nrtB_23,6.168652212544223e-05,0.0,8.242538324172133e-05,0.0,0.0,2.8731510751493518e-06
429,lepB_22,0.00010887093172394914,0.0,1.5976726267117793e-05,2.9781491256380767e-05,1.4269527593698984e-05,3.8880221807263e-05
430,rpoDI_5,4.208765265969269e-05,0.0,0.0,0.0,2.0045288762577145e-05,1.886084657396429e-05
431,rpl9_136,5.0862481616207895e-05,0.0,0.0,0.00010035067705954389,0.0,1.6914518426282475e-05
432,sll6093_43,0.00011648979518918689,0.0,0.0003845307526563123,1.9746423550426377e-05,0.00012672699505832672,0.0001182626055448572
434,Entry699_121,6.788670066956674e-05,6.322874800409253e-05,7.007973112622122e-05,3.657944034751116e-05,0.0,6.0660560602750025e-05
435,ssr2439_19,4.566063690545936e-05,0.0,0.0,0.0,0.0,3.3087578510590916e-05
436,crtQ_40,3.299756038737455e-05,0.0,0.0,2.2336118442285576e-05,0.0,1.723890645089611e-05
437,sll1504_82,7.082915828372751e-05,0.0,0.0005624533860855786,0.0,0.0,2.071449242889936e-05
439,slr2144_9,8.097012827538881e-05,0.00011071700599872741,0.0,0.00015020230372783343,0.0,9.458227974806172e-05
440,slr1882_101,0.00018169675767442859,0.0,0.0003093675177178263,0.00020588074390280616,3.9750826868161456e-05,0.0001549184523261981
441,ssr2803_58,7.230038709080792e-05,0.0,0.0,8.44887958469063e-05,0.0,3.596072958574027e-05
442,Entry254_40,8.191591822279763e-05,0.0,6.753797922008886e-05,4.0787694546782345e-05,2.98980578153693e-05,2.3773008089542214e-05
443,Entry454_43,0.00022231318152704093,0.0014059725822007073,0.0006633972475005501,5.438359272904314e-05,2.853905518739797e-05,0.00021599608324630848
444,Entry975_90,4.823528731785005e-05,0.0,0.0,1.618559307411998e-05,0.0001277462470293052,3.369001341344482e-05
445,slr0488_6,8.070740884555303e-05,0.0,0.0,1.2301050736331184e-05,3.5334068327254625e-05,2.5255924773490273e-05
446,Entry975_96,0.00012699857238261826,9.177506039412588e-05,0.0005635427083310638,0.0003250067089283292,6.0815367601717105e-05,9.949444126363963e-05
447,sll1660_15,0.00014591437133079475,0.0,0.0004244725683241068,2.751550822600397e-05,1.5288779564677483e-05,0.0002457934403643897
448,sll1489_33,6.1476346581573605e-06,0.0,0.0,0.0,0.0,3.475585978003248e-06
449,sll1714_31,3.835703675602455e-05,5.949371647642461e-05,0.00012999245462791295,2.719179636452157e-05,0.0,1.2187721496198054e-05
450,Entry56_56,2.5746504123906892e-05,0.0,0.0,0.0,0.0,5.607278711178573e-06
451,slr0915_81,3.0475453860951008e-05,0.0,0.0,0.0,0.0,3.1697344119389625e-05
452,Entry166_53,9.536715303038979e-05,0.0018152253224466054,0.0,9.128674493803668e-05,0.0,4.5831393763269504e-05
453,ssr6046_30,8.028705775781577e-05,0.0,0.0003845307526563123,0.00020490960831835896,0.0,0.00010727975385436692
454,slr1177_4,2.322439759748336e-05,0.0,0.00010384872073626563,0.0,0.0,9.824323031155847e-06
455,Entry1147_31,0.00018374596922714776,0.0,0.0,6.377123671203273e-05,7.440539388143042e-05,9.574080840739612e-05
456,ycf32_29,0.00010230294597805451,0.0,0.0,0.0,0.0009329553041023194,9.184815211203249e-05
457,Entry1969_6,5.6852484616463784e-05,0.0,1.5613618851956023e-05,0.0,0.0,6.534101638646106e-05
