sgRNA	Lib36_gDNA	Lib36_sorted1	Lib36_sorted2	Lib66_sorted1	Lib66_sorted2	Lib66_gDNA
sll1381_4	1697	1	1	82	13	630
cyp2_60	1276	576	51	31	328	318
sll0396_118	624	0	1	197	22	42
Entry2010_68	1496	2	21	207	93	1728
menB_61	12883	5935	1734	864	1055	13505
Entry80_47	1450	4	0	63	46	1926
Entry1032_26	2132	3604	6	15	2253	1006
sll0019_20	385	5	1	30	79	71
Entry944_44	1133	3	2	21	49	1212
Entry2042_18	2296	6	0	239	48	4748
slr0110_55	3419	22	438	142	120	2935
slr1931_127	2681	2	17	95	26	2761
slr6016_4	2062	1	543	374	20	2696
slr1861_34	1746	258	11	13	21	2399
sll1511_33	3090	3	84	10	1204	3094
slr0273_27	664	3	0	12	27	378
Entry1466_85	259	0	0	83	1	37
slr1074_73	719	1	0	3	2	411
slr0303_4	1587	374	500	21	39	1866
sll1265_40	7024	488	110	1318	225	10077
Entry1573_40	1714	2	47	282	257	3406
sll0314_106	3787	5	0	215	65	10362
Entry1949_49	712	13	2741	383	11	702
sll0272_58	965	1	0	40	5	103
slr1768_55	307	1	0	46	1	15
ssl3291_29	1673	1	1	62	30	1509
Entry121_1	1507	0	1	10	343	662
slr1896_27	940	1	175	3	3628	363
Entry1920_29	1071	86	3	30	49	319
slr1644_79	1317	5	1707	6	17	1862
ilvE_15	1049	2	0	14	3515	827
rpoB_28	1722	10	4	1001	142	1273
slr0197_76	1664	36	7	1730	323	2631
slr5116_43	1195	205	0	786	10	1723
slr1854_4	1895	2	629	9	39	1968
Entry1418_84	1081	1	1	352	12	2156
Entry845_46	2518	0	1	865	32	3945
sll1225_135	1800	11	4	53	141	3539
ssl0331_54	1672	1	4	21	25	2368
Entry381_39	943	1	239	209	7	261
hemB_6	4553	39	9	474	353	4487
slr1886_29	1178	2	143	3	100	723
proA2_25	0	0	0	0	0	0
chrA_29	1497	4	2	771	31	2275
ssl5125_95	1793	4	519	149	29	229
sll0630_67	962	2	0	15	13	766
Entry2104_46	1300	2	1	88	26	251
Entry1023_40	881	1	0	330	9	1211
Entry747_84	2722	1	11	635	67	2956
sll1053_9	1582	2	207	45	19	2064
Entry1340_0	444	565	0	43	4	372
sll1376_77	2031	15	5	89	125	3582
Entry620_2	89	0	0	0	1	91
sll0263_21	1455	2129	1700	1173	39	486
slr2052_7	1084	3	49	24	28	3338
Entry316_74	2581	11	92	242	139	1109
slr1406_23	1935	4	1	346	93	2339
Entry429_57	2678	7	215	270	36	1671
Entry429_54	1591	5	492	387	20	660
slr1075_97	9339	444	647	858	164	797
sll1542_66	2623	31	438	382	244	2449
ssr2962_31	3721	21	162	182	8825	6518
psbA2_14	2633	27	8	131	206	2269
sll6059_263	3123	3286	1616	86	87	4824
asd_55	894	2	1	3	318	246
lspA_29	799	0	226	11	8	1330
grxC2_24	1551	5487	78	462	52	603
Entry1447_41	4465	16	246	2286	229	6393
gst1_28	751	0	108	0	117	115
radC_11	2461	7	4	627	111	3965
slr7013_95	1373	4	53	611	24	1741
rhnB_69	3498	1463	184	896	96	4661
Entry62_33	1928	21	3	63	967	753
slr1626_127	1859	14	4	79	349	6252
ycf47_40	732	1	0	6	466	1222
Entry803_76	4260	2128	7	71	155	5572
secE_25	446	281	0	2	4	349
slr0702_105	1667	0	26	491	11	1299
ssr0692_41	1156	4	8	316	297	76
slr7080_53	971	4972	2	1747	12	1354
Entry1478_81	1791	2	1	92	51	4123
glnA_4	1002	1	2	51	51	115
Entry362_59	2964	135	1	15	37	3470
sll0740_53	1534	1	0	406	20	1274
Entry1341_28	2880	12	75	65	137	6992
slr1759_37	1985	10	1655	315	64	1463
Entry1533_54	1407	1	0	8	32	887
Entry1833_23	3827	23	533	111	242	4486
ksgA_44	1624	7	0	255	36	1724
atpC_8	272	1	0	4	13	136
speA2_136	819	2	580	83	13	799
slr1048_32	1458	3	22	248	30	2864
slr1932_24	1731	1	114	802	17	627
ilvC_14	75	2	0	3	7	220
slr1541_29	602	2	1	76	21	396
Entry43_23	1331	438	1993	10	43	1591
sll1442_9	1948	15	16	1129	186	3575
slr6091_183	2642	26	1993	1922	513	2740
sll1020_54	1195	598	2	354	5	683
slr1618_92	1615	24	2	21	1362	773
sll1532_58	2075	19	10	79	185	1859
sll0176_104	305	8	0	0	1	86
slr0294_94	3795	29	3025	740	280	12004
slr1232_21	3957	7	4	3312	82	1476
Entry1241_93	1113	4	16	8	16	1054
slr1543_61	1168	2	0	67	167	1219
ssr2843_37	1616	4	2	15	85	223
slr1809_11	1496	1	0	250	156	1355
glcD_13	1603	820	1243	41	99	4190
slr6096_82	783	3	188	10	230	2317
slr1103_67	1160	7	0	16	53	1159
Entry957_75	1527	5342	426	56	103	2727
Entry1741_23	1106	43	117	32	31	869
ssl1326_52	3085	10	1640	521	58	3631
clpP_54	527	9	1	19	92	248
ssl0511_112	1575	20	3	82	156	535
sll0474_41	3990	19	4	1858	234	7974
Entry18_62	1567	14	7	1238	216	2181
slr1218_18	1649	0	1	7	25	1789
rpl34_49	56	1	0	4	8	130
sll0720_125	836	7	5	111	103	910
sll1415_55	7478	298	899	756	174	13884
sll0473_52	2101	16	8	148	161	1730
ndhE_103	1108	14	1942	463	290	1385
sll0041_4	4301	6	112	919	1683	3884
Entry1521_0	1758	9	0	193	522	273
aspS_34	404	2	0	7	14	516
msrA2_16	1292	1	1	14	21	1602
Entry507_44	743	1	0	298	12	457
ssl1690_41	10686	1307	3560	1879	767	3113
Entry1308_61	1688	773	482	274	21	484
nCr0700 dsiR1_36	4150	116	227	363	387	1200
Entry264_11	2358	11	716	6	18	2311
fraH_28	1972	6	822	152	30	1398
Entry158_23	759	1	332	10	15	1548
Entry632_63	4835	2986	8	635	238	7239
ilvG_48	1656	3	477	778	73	1089
entC_15	1251	3	517	26	44	1259
smtB_31	2053	7	1905	1051	1683	2016
Entry854_26	1978	787	422	140	4600	2881
citH_21	1511	16	9	534	196	3391
Entry1411_45	798	8	4	58	164	265
sll0381_27	882	3	19	41	128	125
dpm1_12	2275	17	2328	1421	50	2094
sll0198_21	1571	0	0	6	44	1069
rbpA_95	1130	2	0	11	12	69
slr8014_54	1061	14	490	10	347	314
lpxB_139	1597	4	3	467	46	3598
Entry1682_67	3987	167	9	234	141	4362
slr0732_106	2029	7	2133	1120	72	3301
Entry697_77	1851	6	301	416	35	1718
bcp_43	574	1	0	60	3	149
ssr6085_5	3825	523	6	70	130	3497
Entry1882_42	164	0	0	1	0	44
Entry502_130	1256	8	34	30	137	1137
slr1299_131	1153	2	1	195	50	1067
Entry767_35	3259	5216	205	204	217	4548
Entry767_34	2402	6	1020	166	34	2387
slr0169_14	1055	626	2	37	22	1881
murC_88	1030	20	9	124	240	1427
chlN_64	1737	330	4	81	116	2233
Entry731_28	1935	4	1	325	29	2729
Entry36_50	4824	4605	1382	1264	147	5602
Entry1011_42	535	3	2	13	13	1011
slr0418_16	2634	13	4	74	187	6234
sll0641_4	2395	5956	4	412	252	3988
sll1387_35	1870	4	2136	23	45	2752
sll1983_97	29032	5945	11392	4511	13224	63973
ssr5011_68	1582	0	13	113	15	1243
hdrB_30	885	5	523	9	23	1597
slr0722_65	1108	1	0	44	137	196
Entry1065_103	1490	2	0	1140	33	1676
Entry1602_1	787	3111	2	11	7	751
psr_37	6519	15	81	676	71	9965
sll1378_35	1225	2	404	3	18	1442
rpl13_32	194	2	0	26	42	806
odhB_73	1754	1	0	22	17	381
sll0444_72	1506	21	15	114	322	1472
Entry361_56	1816	1822	1174	32	33	2376
pth_100	1195	12	661	71	120	2363
slr2005_25	586	0	0	14	5	284
fur_25	1835	236	129	144	13	728
sll0804_25	2706	67	41	152	57	2513
slr1215_11	2561	7	206	2190	62	2437
Entry1176_84	1325	1	1	14	10	1285
sll0597_10	2125	2	1	189	42	2325
sll8049_7	954	4	19	37	52	947
kpsM_52	2377	7	1	93	49	5601
sll0225_16	872	0	33	1	12	785
Entry1281_0	5752	54	156	175	333	3725
Entry1074_3	1622	1	0	99	13	1054
sll1338_23	700	5	931	8	52	545
nblA2_6	1453	2	0	548	24	3222
sll5067_33	921	0	1	210	9	977
slr0438_13	1748	182	573	16	4	51
Entry212_40	1088	1	0	12	3	423
Entry1402_66	1770	7	1	86	77	3004
pstS2_31	1635	2	0	442	34	1672
sll0260_7	1789	8	4	37	86	1848
slr1716_264	27622	7431	2618	2121	2622	27923
slr1916_32	2660	27	10	2171	375	4275
slr0076_19	771	15	0	8	16	500
Entry776_28	1840	4	1	10	302	3459
Entry1204_61	1606	10	92	76	2583	1484
Entry448_40	1834	1950	0	59	2784	2278
slr5124_179	1931	4	69	13	48	3006
slr1794_79	604	1	0	2	11	1084
ssr1951_31	648	2	0	10	17	859
slr7041_66	544	14	15	49	108	405
slr0326_65	2877	6	37	380	33	3919
slr1686_4	3413	14	13	102	310	7044
sll0723_347	2976	19	634	158	158	3510
slr0019_74	921	224	25	243	29	492
slr6101_98	1322	2	0	76	24	1538
slr1494_43	1167	1	0	2	6	344
sll0295_30	1450	11	6	53	117	1447
slr0487_66	1330	4	1	560	1077	2924
Entry1058_14	821	15	9	112	247	1090
ssl8041_80	2203	3	3	161	33	2466
argD_52	1062	2	285	1034	33	965
Entry1606_71	3665	3449	411	18	56	4981
sll1528_104	1375	2	75	20	13	414
ssr5106_93	2645	16	7	85	264	2272
slr0634_47	2206	9074	8	50	140	1976
Entry1521_5	1118	4	2	314	35	882
slr1442_11	1715	5	95	159	209	731
hflX_10	2299	3	698	143	29	2256
drgA_175	1144	0	0	143	11	109
sll0178_87	1804	501	450	326	40	1720
Entry1747_30	5599	19	208	3784	183	9023
ssr2047_21	1189	2	0	5	5	446
slr1272_8	1107	1	1	9	28	1719
sll0441_24	982	1	0	9	14	1695
slr0686_46	1098	9	3	152	114	1859
Entry891_83	2115	1426	35	1084	26	2904
slr2048_59	1012	1	1	61	40	370
ycf10_41	788	11	9	646	26	962
Entry25_0	3240	14	515	240	294	982
sll0274_40	968	13	327	47	1730	1058
sll0296_51	1427	0	1	223	14	941
trxA2_25	2141	5	231	176	110	2389
recA_23	1170	2	0	1	14	179
sll1891_31	2310	949	2843	275	59	2910
sll1377_4	2430	19	11	319	232	1855
Entry286_54	1820	0	3	304	38	2330
slr0680_49	1413	56	8	374	240	973
Entry1816_34	1105	0	418	253	33	1030
Entry142_31	1029	7	406	16	48	790
sll0443_69	2029	27	2	163	52	2054
slr7105_264	27622	7431	2618	2121	2622	27923
ctaE_7	1157	0	18	7	8	547
sll0482_3	1871	11	1	3602	111	4023
dpm1_2_15	1200	114	1	5	11	3606
slr1090_235	1371	39	1	35	34	2408
slr1315_23	1610	8	2855	38	93	2737
trpC_11	302	11	2	15	53	102
slr0292_91	717	0	199	3	6	911
chlG_19	822	3	1300	5	12	634
Entry1977_37	1167	1	0	12	35	1502
slr2018_57	2550	1	2	282	16	1464
slr0742_30	3088	29	7	348	337	3554
ndhK_6	2043	10	168	120	109	716
slr2098_21	2834	9	1	21	66	3418
Entry686_172	2340	215	1	504	420	3092
bioF_26	58	0	0	1	1	96
ssl3769_50	2862	31	8	806	245	5233
Entry318_28	2699	4	6	306	40	2265
slr1974_32	684	3	75	9	27	421
hisC2_69	835	4	751	16	40	473
slr0038_13	2037	6	788	13	49	2320
moeA_19	931	1	6	6	21	265
nsiR4_20	6037	6351	2445	903	243	5151
Entry59_4	1076	296	624	43	8	214
Entry1057_55	2670	2839	3	96	111	2967
Entry557_80	3338	4171	250	126	139	4834
Entry540_103	498	0	0	4	12	336
ssr6048_48	2455	14	231	379	55	6113
slr7102_67	2370	2484	618	338	79	3709
slr0146_34	4934	7569	926	1021	382	6818
sll1286_20	1091	1	0	7	16	2071
int_18	3595	342	2866	75	78	4679
btpA_53	1672	2	1	48	22	747
Sac1_39	4069	36	405	1235	481	3959
ssl2069_103	1706	2551	1	45	32	1831
sll0609_34	1062	0	0	32	1308	672
sll1161_12	975	4	1392	381	10	1130
sll1521_8	2073	3	2	282	46	950
slr0109_77	1444	0	0	5	3	686
Entry1111_29	4308	306	2016	1674	122	7093
ssl1972_19	1317	3	2	513	100	759
sll1592_10	1011	1	0	60	2180	405
Entry280_69	2198	7	1	15	30	2934
sir_25	545	4	1	6	29	864
slr6009_32	2050	3	608	68	18	397
ssl0410_65	1273	3	690	6	19	543
Entry1557_31	1368	2	232	4	11	858
Entry403_27	3142	10	607	194	99	4232
sll1647_31	514	0	0	15	5	132
psaM_31	3219	381	3	723	76	6270
slr0650_103	1323	2	0	255	14	1198
Entry799_42	5200	2238	867	34	1643	4028
Entry408_15	2863	16	146	790	230	2194
Entry375_77	3435	11	493	291	120	2950
slr0877_49	334	1	0	6	16	652
Entry534_35	3144	10	1325	947	113	4104
sll0094_19	2427	7	1860	87	26	1987
Entry1611_35	4245	5	1909	1126	76	2460
slr5018_236	215	1	1	0	0	514
slr1192_41	1300	3	2	82	27	1108
slr0799_209	1944	32	67	60	602	4360
Entry1549_108	4021	8	1	340	560	3307
msrA_45	205	0	0	0	3	469
slr0244_75	1782	5306	1527	227	163	3917
menE_321	1071	3	0	75	17	688
Entry1860_19	1624	10	715	45	139	2851
slr0665_10	791	9	4	53	80	1342
sll1060_3	600	10	1	15	43	75
sll0254_31	1344	1	0	356	33	3049
Entry1562_62	839	1	0	2	16	681
trx_45	2433	9	136	857	925	3890
sll1315_35	660	229	2	7	9	288
ctaE2_51	3308	11	456	378	84	3753
sll0412_4	1204	6	7	52	141	1901
Entry1968_40	3991	42	19	603	586	6900
Entry873_64	2714	3	79	246	51	2720
ssr0256_95	3491	242	5	197	109	7153
lepB_10	2102	11	1822	322	30	3145
Entry925_32	1313	1687	545	3	9	673
ssr2318_40	967	7	492	15	37	1054
clpP3_43	207	2	0	3	12	114
recN_10	2034	4	946	432	20	2488
Entry150_1	1489	3	2	398	16	1313
Entry832_76	1898	1	1	107	18	1280
sll1166_133	2833	9	6	742	95	533
sll0406_80	1711	1	2	7	3299	531
slr0712_67	889	5	20	158	37	610
Entry1969_56	2051	2	0	19	19	1837
chlI_16	1280	2	0	28	10	60
ssl6077_150	842	4	442	1	342	226
Entry1243_45	1481	2	497	7	18	1148
slr7082_7	731	0	0	3	6	128
Entry1711_47	1175	4	6	19	53	1291
Entry2070_81	5250	8	2	1863	969	3985
Entry1835_3	1119	5	88	30	22	1834
Entry39_51	5102	10	528	1118	114	6085
Entry226_61	3089	7	2	581	1935	5001
Entry377_34	1827	12	2669	447	34	2128
Entry1261_0	1549	6	1	331	46	3309
atpF_135	280	0	0	2	2	12
slr0815_46	5873	2247	5067	1434	153	9227
Entry684_69	1257	88	413	191	483	1780
ssr6089_40	2563	1732	510	57	166	1108
Entry1345_90	6364	60	1791	843	3607	12957
Entry1543_7	2142	8	4	238	107	1718
Entry2072_84	865	1	116	33	7	804
sll0169_61	1175	6	2	100	46	3641
slr2027_56	3154	5	2	184	66	4821
slr1763_82	2354	4	2	599	44	1168
psbD2_263	3679	4	3	243	66	2435
Entry1444_40	2178	4	6	404	587	3981
Entry1721_53	1774	12	1812	1	1706	208
sll1927_41	1899	11	56	154	1681	2708
sll1220_4	1414	1	0	1503	417	1351
Entry1897_124	3142	52	808	299	22	3822
slr1515_49	1177	3	2	6	57	141
Entry1221_8	1078	1	181	10	15	1610
slr0453_61	1294	489	1	421	17	377
sll0008_142	1001	1	0	11	268	1109
Entry1823_68	608	1	1	52	56	630
rfbP_34	4990	25	511	119	678	2267
Entry930_23	1372	1	1	458	361	674
sll1784_19	926	4	0	65	13	1290
slr6015_181	4368	13	375	398	55	4203
Entry849_2	819	2	870	47	11	353
sll0821_56	1069	5	10	303	9	842
sll1873_62	2827	6	2970	760	24	1475
sll6059_81	1648	14	3	63	2914	1767
slr1229_82	1966	1	1015	560	22	1085
petC_66	1067	5	1	864	78	990
sll0037_4	3820	3	5	233	44	2976
sll1358_90	1104	4274	304	476	20	1037
ssr3184_3	1862	1	4	22	1621	2648
slr0325_91	1957	0	466	5	228	243
Entry581_6	1526	242	165	85	32	2536
slr0654_25	1079	938	433	8	31	2010
sll0689_11	541	2	2	18	35	736
sll6069_130	7802	31	2404	439	124	9171
desD(des6)_28	1960	5	81	145	15	1019
pleD2_53	1781	1	84	86	43	1937
slr0334_189	901	0	0	54	12	1515
sll0654_49	1823	5120	6	27	93	2234
Entry2065_23	847	1	0	2	9	477
slr0195_13	805	11	60	32	97	515
sll0862_128	1445	7	588	213	311	3193
sll0576_22	1671	6	7	1955	56	2980
Entry587_39	1104	1	0	419	5	390
opcA_26	836	1	0	70	19	1398
Entry801_7	2661	4	10	4	25	2358
Entry154_0	1132	6	2	66	150	2243
Entry1373_26	1027	3	0	97	23	895
ntpJ_10	727	0	125	7	14	1304
Entry1798_64	3042	5	0	1984	38	1308
Entry2108_32	2424	4	3	126	50	234
slr1772_28	503	0	0	1	925	680
Entry927_6	2628	13	168	84	154	4251
slr1794_127	1170	1	0	67	35	2284
hisC_51	2834	50	947	1098	168	834
slr0773_103	676	34	10	33	1	213
sll1664_21	99	0	0	1	1	439
Entry953_10	2026	12	310	139	76	2532
sll0855_19	1236	21	6	199	219	1932
slr1544_19	666	0	0	0	5	383
Entry1951_76	3449	3	93	848	63	4134
slr1485_56	1220	1	0	11	21	1735
Entry209_90	2689	6449	2	26	53	4838
slr0180_63	15950	15375	2519	792	4289	13261
sll0543_40	3161	71	8	405	277	1524
psbK_56	776	29	15	168	386	1101
psbK_53	1746	2	7	15	46	745
sll1068_40	1069	28	11	213	357	1889
Entry231_70	2909	4	43	1408	105	1693
Entry89_0	1148	3	965	44	774	1046
sll1771_37	1253	7	3	39	98	463
Entry205_27	679	1	0	8	15	955
slr2003_7	602	1	229	3	11	167
Entry826_72	1242	2	1291	115	21	1547
Entry1024_58	917	6	3	70	10	618
ssl5098_105	1221	99	9	54	159	2303
Entry991_40	1341	3	1	221	24	1752
sll0493_32	1708	7	3	26	41	1561
tufA_32	845	7	9	31	103	1185
bgl_86	2785	202	32	134	32	4105
Entry111_15	2690	44	554	368	545	2769
ssl2559_42	1329	0	0	411	13	592
slr0755_21	1635	4360	5	85	64	897
rhnB_42	1214	6090	640	721	26	2054
Entry545_36	1633	3	210	274	19	2152
slr0600_28	3945	309	90	504	185	2310
Entry1594_56	1227	17	525	94	187	1185
guaB2_51	1200	3	488	91	127	1218
melB_5	1298	6	2	29	99	819
sll1763_25	1639	7	2	440	575	611
slr6102_48	479	0	2	0	1	43
radC_30	1426	2	200	2	6	205
sll0449_15	1215	0	0	6	17	1600
slr6013_69	3777	422	567	626	505	6611
slr7058_161	748	2	0	524	12	908
Entry920_0	2164	275	50	1347	31	2187
Entry84_43	1076	1	1	27	29	1177
Entry1449_23	1623	1	1	517	22	2311
slr1759_13	957	2	0	6	14	1548
glmU_37	2928	1	1	7	21	670
sll1770_8	529	9758	1	4	4	521
slr6016_17	1337	7	2	1570	28	2040
thl_18	1054	1047	2	93	16	407
ndhD5_39	2399	8	7	236	192	2756
amt2_73	1763	5	1	422	62	713
slr7005_56	6995	204	1376	355	313	8339
sll0237_84	1959	8	1379	15	39	3193
sll1926_47	2365	1	53	13	23	3084
Entry701_19	1491	2	1525	7	20	2544
Entry911_22	3508	12	69	869	259	3124
slr0711_4	963	1	0	9	15	2048
sll1132_217	2113	7	465	15	46	2568
ssl5039_134	1424	4	2	242	49	1932
slr7081_115	2880	2255	579	893	94	6370
slr0541_17	1851	1	22	27	36	1273
nth_25	1535	5	2197	44	18	950
sll5006_229	1822	8	3044	289	28	2563
Entry1428_53	1147	8	12	41	79	2275
slr1776_48	2109	2767	3	130	42	3707
dnaE2_38	997	4	0	46	26	192
slr1441_18	817	2	57	2	1894	849
Entry1536_84	2487	15	223	198	238	3547
sll0985_30	2455	6	47	111	96	2458
sll0601_22	1364	0	0	437	18	967
moeB_34	666	4	0	10	22	491
slr1090_151	2180	3	2	1765	51	1322
rpl34_25	849	3	70	19	59	971
ftsY_14	75	0	1	1	7	166
glpK_31	1822	2	2	733	23743	2340
sll1835_14	1946	9	2	76	236	3056
sll8034_19	2394	12	662	922	39	3034
sll0910_143	1444	4	2	107	53	988
sll5094_60	1327	5	62	207	84	1943
Entry400_8	1760	1	72	13	600	660
Entry1001_20	2128	19	2	483	80	3122
sucC_60	804	5	19	19	85	227
Entry1385_137	1371	2	46	8	18	2087
slt_44	1765	2	135	477	55	1847
Entry1948_35	2190	4	2247	818	143	2794
sll1001_9	1258	2373	16	158	114	599
slr1183_212	1173	9	1977	146	69	171
pepP_19	1666	1	3	281	52	4309
smtB_10	1414	0	265	18	30	1783
Entry958_37	1245	1	828	86	17	323
psbL_17	527	9	2	45	124	179
sll0624_14	1184	1	6	8	9	821
slr0039_4	817	0	603	14	26	400
hisS_42	59	10	0	2	19	33
petB_67	591	1	0	5	10	237
Entry728_63	1442	8	597	172	127	3244
slr0326_3	1715	22	76	98	207	2910
sll1920_46	872	605	1	15	60	1510
ssr6003_19	2637	7	3	1348	75	5273
slr0885_10	2	0	0	0	0	0
sll0782_91	2677	21	4	635	182	1018
ssl5091_81	1372	6	45	258	128	5508
slr5016_73	1211	2	0	10	35	2377
sll0293_15	981	5	317	19	39	427
bcp_27	1970	1980	32	373	7908	424
Entry1941_6	1664	15	1554	65	138	3431
Entry363_38	1706	4	15	121	28	2050
Entry1121_40	2145	5497	462	512	94	2153
Entry2026_1	1498	2	1	815	22	1167
Entry1355_55	3673	138	2	423	33	1312
sll5030_24	1563	4	1	197	12	2840
psr_13	3563	3	1	235	45	8837
Entry1421_67	1275	3	736	10	17	1077
Entry1981_9	1025	3	85	593	10	827
sll0355_65	1731	1	2	915	1077	1304
Entry596_30	1331	4	964	6	27	842
Entry1327_20	964	1	107	15	10	808
Entry349_27	218	2	1	2	8	41
ssr1155_55	281	0	0	3	7	334
Entry1394_1	2357	15	23	156	57	1904
ycf4_97	1400	2	194	14	37	963
sll0925_92	2699	21	168	117	296	4772
slr1661_3	5859	8	934	1192	71	13495
sll1606_42	1189	0	26	79	12	292
efp_31	186	2	0	25	20	504
Entry192_24	1176	5	1	129	77	2834
rpl13_18	174	9	0	41	118	363
slr1704_21	1332	0	1	13	556	1293
Entry46_27	1568	3	0	5	25	2012
Entry46_23	1576	1	0	381	11	395
rps1_2_31	1943	0	204	763	15	791
slr1918_11	1191	14	90	48	87	1276
cobA_76	2097	4	10	14	28	1846
slr8022_37	3003	9	115	134	132	4283
sll0858_106	1173	1	0	7	15	1658
ssr1038_48	1970	2	67	12	15	1416
devB_23	1670	11	566	60	64	90
Entry851_16	2057	0	1760	947	26	1145
slr5105_248	2463	2691	147	1012	1950	1518
ssl2250_67	1224	1	0	291	6	235
pgk_49	1335	0	0	296	14	488
slr1100_24	984	1016	1867	9	17	1838
ilvN_12	582	3	0	7	32	446
slr1805_3	1792	13	6	326	191	3709
slr0380_45	2765	4	1646	2157	72	5105
sll1547_97	1766	3449	3982	756	62	2344
sll5090_286	1495	2	0	79	38	899
slr0606_20	1752	11	4	69	213	702
Entry184_0	1802	5	34	14	32	3697
Entry114_0	1721	3	0	61	20	1128
Entry28_21	1509	4	1	394	45	1161
sll1911_69	1901	3	0	72	33	190
sll1121_37	2795	5	407	26	672	2379
sll1693_34	1692	2	0	524	18	1316
slr0019_50	1189	2	0	6	19	2486
Entry308_41	4673	5935	68	254	131	8150
Entry2040_2	1586	1398	798	18	24	294
sll1590_75	819	1	0	147	18	1269
dnaG_28	328	0	0	0	1	52
ssr7040_8	1574	1	1	866	7	771
murF_29	2558	1	0	1	15	1327
codA_7	978	0	1	613	19	138
dapA_22	1009	3	1	2	20	841
sll7056_71	727	6	5	10	30	323
morR_60	1971	17	502	204	1410	1402
adk_43	1777	30	95	260	380	1588
Entry1390_23	7308	40	1391	1919	543	12066
slr1162_67	1247	3	1	252	21	732
slr1344_26	2179	332	484	179	21	583
Entry831_12	1374	291	0	42	14	678
sll1608_46	3612	6	4	42	97	1468
slr1964_85	4700	4423	92	98	209	3871
ssl3712_10	2600	7	5	60	131	3923
slr0438_36	1699	4	1	14	37	2753
sll1751_41	1050	33	1	86	26	2653
Entry1128_51	1880	4	1855	143	27	3517
Entry24_23	1502	3	1	283	20	2629
Entry24_22	4603	140	936	476	44	5163
rbcL_10	1728	5	2	20	82	2380
Entry1816_11	3288	2	0	909	21	1746
slr0798_15	947	6	13	37	142	333
Entry1584_47	4549	86	1039	77	83	7285
slr1305_31	3509	2919	972	1237	109	3799
sll0487_49	342	1	0	3	6	204
sll1247_46	3039	0	17	548	18	560
Entry1820_5	2644	5	100	432	285	2954
Entry1392_29	7308	40	1391	1919	543	12066
slr8045_134	3229	5	204	18	53	1648
slr1684_275	1957	13	22	604	116	2938
Entry208_40	909	184	3	133	50	972
sll0735_42	1095	1770	375	400	58	1178
sll0667_165	1169	2	0	2	18	1512
Entry492_72	3735	11	103	364	69	1391
Entry69_4	175	1	0	2	3	154
Entry986_0	3076	1203	210	38	16	2196
Entry473_9	492	226	0	1	4	285
cbbA_32	699	1	1	8	13	351
slr6097_96	1293	9	1	20	44	1330
Entry1038_129	1977	4	1	41	22	1612
slr1307_4	826	1	0	129	3	362
Entry1179_1	1215	2	875	2260	47	902
eno_22	141	0	0	1	2	12
hemC_13	1643	11	2	22	123	1488
Entry1640_38	1763	4	22	40	32	1647
slr1394_98	1570	3	0	94	17	934
Entry61_6	2929	17	6	487	220	2510
ssl8008_7	1617	3192	2	39	30	1896
Entry1148_51	2380	9	216	20	40	3820
Entry1325_31	2591	1553	984	172	30	2412
Entry1893_37	1289	123	856	9	13	1359
slr7032_163	1186	1913	1	32	8	307
slr6025_25	2552	4184	838	315	31	3182
slr1982_61	3143	12	2	240	84	5122
Entry228_41	1991	3	3	193	106	2327
slr0588_109	719	0	2	86	7	165
Entry1896_23	5027	4816	1303	991	1842	10113
Entry328_22	3854	316	934	889	200	5282
Entry534_52	1190	3	247	75	27	2233
icd_18	680	0	1	4	6	110
pyrC2_24	3976	5	2152	160	73	7645
sll1089_55	1893	2	1	333	20	285
slr2122_91	968	5	0	417	11	1016
Entry1787_37	3107	6623	97	1489	70	6458
slr1974_19	111	1	1	31	5	113
Entry683_52	2002	5	242	215	34	243
polA_19	758	2	0	8	8	477
Entry683_55	1924	3	220	8	23	282
Entry1814_16	676	0	0	82	11	1972
Entry1222_56	4690	38	22	578	2038	6448
sll1659_13	3290	3	139	389	41	2434
Entry1587_30	372	0	0	8	25	441
Entry1060_40	472	0	0	0	1	154
slr0115_52	2553	75	22	66	22	2391
Entry1342_8	610	2	3	6	13	969
slr2141_67	7823	39	99	1513	582	14584
Entry191_32	2950	10	600	93	77	2351
sll0677_451	20736	8307	2510	2123	6504	36159
sll0641_19	7146	24	518	689	2392	14927
sll0254_12	851	0	1	7	8	380
Entry1860_35	1479	1481	2	31	70	1978
sll0360_87	1542	6	2421	42	35	3184
slr0523_26	1780	1	0	37	11	434
slr1260_49	3232	4955	484	1238	43	3643
mutM_3	760	0	134	2	5	537
Entry159_37	6707	10	161	1582	158	12931
Entry445_0	756	5073	1	5	13	343
Entry1578_68	886	0	1	4	2	168
Entry1245_63	4064	13	2182	47	107	5229
ctaE2_33	6025	30	347	189	166	2140
Entry1298_15	2008	8	1399	55	52	3656
Entry742_100	640	135	0	2	3	642
mfd_94	1364	3	3	223	21	826
slr1690_63	1411	159	2	59	33	1160
slr0711_19	2951	1257	3	504	55	4583
sll0315_63	15950	15375	2519	792	4289	13261
ssl1807_41	141	0	0	0	4	42
sll0436_37	5271	28	501	976	315	6825
xthA_58	1796	2	632	43	1637	2836
cysE_48	652	6	4	21	72	710
slr0556_7	2927	694	167	174	2683	812
Entry1438_5	5748	42	764	2304	567	14188
gltA_41	854	598	224	2123	7565	376
cmpA_40	1077	1	403	11	13	379
